,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau_True,sexo_M,posse_de_imovel_Y,posse_de_veiculo_Y
5341,0,Working,Secondary / secondary special,Married,House / apartment,48.70958904109589,3.682191780821918,1,1,0,0,2.0,0,1,1,1
5342,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,44.01643835616439,3.9287671232876713,1,0,0,0,2.0,0,1,1,1
5343,0,Working,Secondary / secondary special,Married,House / apartment,63.983561643835614,12.186301369863012,1,0,0,0,2.0,0,0,0,0
5344,0,Working,Incomplete higher,Single / not married,House / apartment,27.18904109589041,5.013698630136986,1,0,1,0,1.0,0,0,1,0
5345,0,Working,Secondary / secondary special,Married,House / apartment,32.298630136986304,1.010958904109589,1,1,0,0,2.0,0,0,1,0
5346,0,Working,Secondary / secondary special,Civil marriage,House / apartment,49.75890410958904,18.523287671232875,1,1,1,0,2.0,0,1,1,1
5347,0,Working,Secondary / secondary special,Married,House / apartment,54.21369863013699,6.263013698630137,1,0,0,0,2.0,0,1,1,0
5348,2,Working,Secondary / secondary special,Married,House / apartment,31.383561643835616,4.263013698630137,1,0,0,0,4.0,0,0,1,0
5349,1,Commercial associate,Incomplete higher,Civil marriage,House / apartment,32.30684931506849,0.3452054794520548,1,0,0,0,3.0,0,0,0,0
5350,0,Working,Secondary / secondary special,Single / not married,House / apartment,46.77534246575343,1.3452054794520547,1,0,1,0,1.0,0,0,1,0
5351,0,Working,Higher education,Married,House / apartment,45.95068493150685,0.7643835616438356,1,0,0,0,2.0,0,1,1,0
5352,1,Commercial associate,Higher education,Civil marriage,House / apartment,42.02739726027397,2.7643835616438355,1,0,1,0,3.0,0,0,1,1
5353,0,Working,Higher education,Married,House / apartment,28.112328767123287,8.435616438356165,1,1,1,1,2.0,0,0,1,0
5354,0,Working,Incomplete higher,Single / not married,House / apartment,27.605479452054794,0.6794520547945205,1,0,0,0,1.0,0,1,1,0
5355,0,Commercial associate,Higher education,Married,House / apartment,44.057534246575344,4.928767123287671,1,0,0,0,2.0,0,1,1,1
5356,1,Commercial associate,Secondary / secondary special,Married,House / apartment,47.24109589041096,6.515068493150685,1,1,0,0,3.0,0,0,1,0
5357,1,Working,Secondary / secondary special,Married,House / apartment,46.12328767123287,6.515068493150685,1,0,0,0,3.0,0,0,1,1
5358,2,Working,Higher education,Married,With parents,28.47945205479452,2.010958904109589,1,0,0,0,4.0,0,1,0,1
5359,0,Working,Higher education,Married,House / apartment,38.97260273972603,8.684931506849315,1,0,1,0,2.0,0,0,1,0
5360,1,Working,Secondary / secondary special,Married,House / apartment,43.12328767123287,5.095890410958904,1,1,1,0,3.0,0,1,1,1
5361,0,State servant,Secondary / secondary special,Widow,House / apartment,55.0,1.841095890410959,1,0,0,0,1.0,0,0,1,0
5362,0,Working,Higher education,Married,House / apartment,44.057534246575344,4.263013698630137,1,0,0,0,2.0,0,0,1,1
5363,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.52876712328767,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5364,2,Commercial associate,Secondary / secondary special,Married,House / apartment,43.92602739726028,6.18082191780822,1,0,0,0,4.0,0,0,1,1
5365,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59.153424657534245,-1000.6657534246576,1,0,0,1,2.0,0,0,1,0
5366,1,Commercial associate,Secondary / secondary special,Married,House / apartment,39.75890410958904,5.6,1,0,0,0,3.0,0,1,1,1
5367,1,Working,Secondary / secondary special,Married,House / apartment,32.21917808219178,0.5123287671232877,1,0,0,1,3.0,0,0,1,0
5368,0,Working,Secondary / secondary special,Widow,House / apartment,54.63835616438356,33.28219178082192,1,0,0,0,1.0,0,0,1,0
5369,0,Working,Secondary / secondary special,Married,House / apartment,32.013698630136986,1.3452054794520547,1,1,0,0,2.0,0,1,0,1
5370,1,Working,Secondary / secondary special,Separated,With parents,30.32328767123288,3.843835616438356,1,0,0,0,2.0,0,0,1,0
5371,1,Working,Secondary / secondary special,Civil marriage,House / apartment,28.38082191780822,9.35068493150685,1,1,0,0,3.0,0,1,1,0
5372,0,Working,Secondary / secondary special,Married,House / apartment,44.55342465753424,13.687671232876712,1,0,0,0,2.0,0,1,0,1
5373,0,Working,Secondary / secondary special,Civil marriage,House / apartment,36.56438356164384,10.517808219178082,1,1,1,0,2.0,0,0,1,0
5374,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,40.66575342465753,11.772602739726029,1,1,0,0,3.0,0,0,1,0
5375,0,Working,Secondary / secondary special,Widow,House / apartment,58.19178082191781,4.095890410958904,1,1,0,0,1.0,0,0,1,0
5376,0,Pensioner,Lower secondary,Married,House / apartment,63.0958904109589,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0
5377,0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,48.131506849315066,15.523287671232875,1,0,0,0,1.0,0,0,0,0
5378,0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.08767123287672,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
5379,1,Working,Secondary / secondary special,Married,House / apartment,39.706849315068496,4.843835616438356,1,0,0,0,3.0,0,0,1,0
5380,0,Working,Secondary / secondary special,Married,House / apartment,56.536986301369865,36.865753424657534,1,1,0,0,2.0,0,1,1,0
5381,1,State servant,Secondary / secondary special,Married,House / apartment,27.057534246575344,1.178082191780822,1,0,0,0,3.0,0,1,1,0
5382,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.93150684931507,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5383,2,Commercial associate,Secondary / secondary special,Married,House / apartment,39.35342465753425,10.265753424657534,1,0,0,0,4.0,0,0,1,1
5384,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.276712328767125,5.18082191780822,1,0,0,0,2.0,0,0,1,0
5385,0,Working,Higher education,Separated,House / apartment,47.20821917808219,3.682191780821918,1,1,1,0,1.0,0,0,1,1
5386,0,Commercial associate,Higher education,Married,House / apartment,33.016438356164386,7.76986301369863,1,0,0,0,2.0,0,0,1,0
5387,2,Working,Higher education,Married,House / apartment,34.64109589041096,4.515068493150685,1,1,1,0,4.0,0,0,1,0
5388,2,State servant,Higher education,Married,House / apartment,35.2,10.517808219178082,1,0,0,1,4.0,0,0,0,0
5389,0,Working,Higher education,Married,House / apartment,27.254794520547943,1.9287671232876715,1,0,0,0,2.0,0,0,0,0
5390,0,Pensioner,Secondary / secondary special,Married,House / apartment,38.38356164383562,-1000.6657534246576,1,0,0,0,2.0,0,1,1,1
5391,0,Working,Incomplete higher,Married,House / apartment,45.1013698630137,1.9287671232876715,1,0,1,0,2.0,0,1,1,1
5392,0,Pensioner,Lower secondary,Separated,House / apartment,58.704109589041096,-1000.6657534246576,1,0,0,0,1.0,1,0,1,0
5393,2,Working,Secondary / secondary special,Married,House / apartment,36.0027397260274,3.347945205479452,1,0,0,0,4.0,0,0,1,1
5394,0,Commercial associate,Higher education,Married,House / apartment,30.85753424657534,4.18082191780822,1,0,0,0,2.0,0,1,1,1
5395,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,37.18904109589041,6.013698630136986,1,0,1,0,2.0,0,1,1,0
5396,4,Working,Secondary / secondary special,Married,House / apartment,34.178082191780824,4.35068493150685,1,0,0,0,6.0,0,0,1,0
5397,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44.57534246575342,1.2602739726027397,1,0,1,0,1.0,0,1,0,1
5398,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,48.87397260273973,12.189041095890412,1,0,0,0,1.0,0,0,0,0
5399,1,State servant,Higher education,Married,House / apartment,30.70684931506849,1.263013698630137,1,0,0,0,3.0,0,0,0,1
5400,1,State servant,Secondary / secondary special,Separated,House / apartment,44.24657534246575,14.104109589041096,1,0,0,0,2.0,0,0,0,0
5401,0,Pensioner,Higher education,Married,House / apartment,64.8082191780822,-1000.6657534246576,1,0,1,0,2.0,0,0,1,1
5402,0,Pensioner,Higher education,Married,House / apartment,63.15890410958904,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5403,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.35616438356164,-1000.6657534246576,1,0,0,0,2.0,0,1,0,1
5404,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.72602739726028,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5405,0,Working,Secondary / secondary special,Single / not married,House / apartment,37.06849315068493,0.2602739726027397,1,0,0,0,1.0,0,0,1,0
5406,0,Working,Secondary / secondary special,Married,House / apartment,44.6986301369863,1.6821917808219178,1,0,1,0,2.0,0,1,1,1
5407,0,Working,Secondary / secondary special,Civil marriage,House / apartment,30.43013698630137,5.35068493150685,1,0,0,0,2.0,0,0,1,0
5408,0,Working,Secondary / secondary special,Married,House / apartment,44.61643835616438,14.353424657534246,1,0,0,0,2.0,0,1,1,1
5409,1,Working,Secondary / secondary special,Married,House / apartment,28.356164383561644,0.6,1,1,1,0,3.0,0,0,1,0
5410,0,Working,Secondary / secondary special,Married,House / apartment,37.87945205479452,19.528767123287672,1,0,0,0,2.0,0,1,1,0
5411,2,Working,Secondary / secondary special,Married,House / apartment,35.54520547945206,6.517808219178082,1,0,0,0,4.0,0,0,1,0
5412,0,State servant,Higher education,Married,House / apartment,61.36438356164384,9.605479452054794,1,0,0,0,2.0,0,0,1,1
5413,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.26301369863014,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5414,0,Working,Secondary / secondary special,Single / not married,House / apartment,45.1945205479452,0.926027397260274,1,0,0,0,1.0,0,1,1,0
5415,0,Commercial associate,Higher education,Married,House / apartment,46.038356164383565,5.265753424657534,1,0,0,0,2.0,0,0,0,1
5416,2,Working,Secondary / secondary special,Married,House / apartment,54.53972602739726,16.610958904109587,1,0,0,0,4.0,0,1,1,0
5417,1,Working,Higher education,Married,House / apartment,38.58082191780822,4.931506849315069,1,0,0,0,3.0,0,1,1,1
5418,2,Working,Secondary / secondary special,Married,House / apartment,58.38904109589041,27.534246575342465,1,0,1,0,4.0,0,1,1,0
5419,1,Commercial associate,Secondary / secondary special,Married,House / apartment,35.93424657534246,2.347945205479452,1,0,0,0,3.0,0,0,1,0
5420,1,Commercial associate,Secondary / secondary special,Married,Municipal apartment,49.23561643835617,9.931506849315069,1,0,1,0,3.0,0,0,0,0
5421,1,Commercial associate,Higher education,Married,House / apartment,47.58904109589041,1.347945205479452,1,0,0,0,3.0,0,1,1,1
5422,1,State servant,Higher education,Single / not married,With parents,33.1945205479452,1.515068493150685,1,0,0,0,2.0,0,0,1,0
5423,0,Working,Secondary / secondary special,Married,House / apartment,26.76164383561644,0.2602739726027397,1,0,0,0,2.0,0,0,0,0
5424,0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,62.53972602739726,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0
5425,3,Commercial associate,Secondary / secondary special,Married,House / apartment,33.40821917808219,6.265753424657534,1,0,0,0,5.0,0,0,1,0
5426,1,Working,Higher education,Married,With parents,32.64931506849315,4.602739726027397,1,1,0,0,3.0,0,1,1,1
5427,0,Working,Secondary / secondary special,Civil marriage,House / apartment,41.42465753424658,2.0136986301369864,1,0,0,0,2.0,0,0,0,1
5428,0,Working,Secondary / secondary special,Married,House / apartment,45.91232876712328,4.435616438356164,1,0,0,0,2.0,0,0,0,0
5429,0,Pensioner,Secondary / secondary special,Separated,House / apartment,61.038356164383565,-1000.6657534246576,1,0,1,0,1.0,1,0,0,0
5430,0,State servant,Higher education,Married,House / apartment,37.18904109589041,0.5150684931506849,1,0,1,0,2.0,0,0,0,0
5431,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.06849315068493,6.602739726027397,1,1,1,0,2.0,0,1,0,1
5432,0,Working,Secondary / secondary special,Married,House / apartment,54.895890410958906,6.435616438356164,1,1,1,0,2.0,0,1,0,1
5433,1,Working,Secondary / secondary special,Married,House / apartment,31.98630136986301,10.353424657534246,1,1,0,0,3.0,0,0,0,1
5434,0,Working,Secondary / secondary special,Married,House / apartment,38.99178082191781,3.8465753424657536,1,0,1,0,2.0,0,0,0,0
5435,0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.18630136986302,10.772602739726029,1,1,0,0,2.0,0,1,0,1
5436,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,45.09315068493151,1.9287671232876715,1,1,0,0,2.0,0,1,1,0
5437,1,Working,Secondary / secondary special,Single / not married,Rented apartment,39.52602739726027,9.605479452054794,1,1,1,0,2.0,0,0,0,0
5438,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.52328767123288,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0
5439,0,Working,Secondary / secondary special,Married,House / apartment,42.29041095890411,5.35068493150685,1,1,0,0,2.0,0,0,0,0
5440,0,Working,Secondary / secondary special,Married,House / apartment,42.44657534246576,1.7671232876712328,1,1,0,0,2.0,0,0,0,0
5441,1,Commercial associate,Higher education,Married,House / apartment,28.56164383561644,8.772602739726027,1,0,1,0,3.0,0,1,0,1
5442,0,Working,Higher education,Married,House / apartment,38.62465753424657,6.183561643835616,1,0,0,0,2.0,0,0,0,0
5443,0,Working,Higher education,Married,House / apartment,58.81095890410959,10.936986301369863,1,0,0,0,2.0,0,0,0,0
5444,1,Commercial associate,Higher education,Married,Municipal apartment,42.58082191780822,2.432876712328768,1,0,0,0,3.0,0,1,0,1
5445,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,26.983561643835618,0.6,1,0,1,0,1.0,0,1,0,0
5446,0,Pensioner,Higher education,Widow,House / apartment,57.71506849315068,-1000.6657534246576,1,0,0,0,1.0,0,0,0,1
5447,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.8082191780822,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0
5448,0,Working,Secondary / secondary special,Separated,House / apartment,31.624657534246577,2.682191780821918,1,0,0,0,1.0,0,0,1,0
5449,0,Pensioner,Secondary / secondary special,Separated,House / apartment,63.41643835616439,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0
5450,1,Working,Secondary / secondary special,Married,House / apartment,29.13150684931507,0.347945205479452,1,1,0,0,3.0,0,0,1,0
5451,0,State servant,Secondary / secondary special,Separated,House / apartment,62.08767123287672,11.523287671232875,1,0,0,0,1.0,0,0,0,0
5452,0,Working,Secondary / secondary special,Married,House / apartment,45.68493150684932,13.852054794520548,1,1,1,0,2.0,0,1,0,1
5453,0,Working,Higher education,Separated,House / apartment,51.221917808219175,4.931506849315069,1,0,1,0,1.0,1,0,0,0
5454,0,Working,Higher education,Separated,House / apartment,51.221917808219175,4.931506849315069,1,0,1,0,1.0,0,0,0,0
5455,0,Commercial associate,Higher education,Single / not married,House / apartment,38.1945205479452,8.186301369863013,1,0,1,0,1.0,0,0,0,1
5456,0,Working,Secondary / secondary special,Married,House / apartment,55.78082191780822,1.095890410958904,1,0,0,0,2.0,0,1,0,1
5457,2,Commercial associate,Incomplete higher,Married,House / apartment,26.471232876712328,2.180821917808219,1,1,1,0,4.0,1,0,0,1
5458,2,Working,Secondary / secondary special,Married,House / apartment,40.16438356164384,3.4356164383561643,1,0,0,0,4.0,0,1,0,1
5459,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.93150684931507,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0
5460,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.608219178082194,-1000.6657534246576,1,0,1,0,2.0,0,0,0,1
5461,0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.8027397260274,9.772602739726029,1,0,0,0,2.0,0,1,0,1
5462,0,Pensioner,Secondary / secondary special,Married,House / apartment,44.035616438356165,-1000.6657534246576,1,0,0,0,2.0,0,1,1,1
5463,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,53.95616438356164,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
5464,1,Working,Higher education,Married,With parents,29.8,6.435616438356164,1,0,0,0,3.0,0,0,0,0
5465,0,Working,Secondary / secondary special,Single / not married,House / apartment,37.47123287671233,6.517808219178082,1,0,1,0,1.0,0,1,0,0
5466,0,Working,Secondary / secondary special,Married,House / apartment,50.64109589041096,1.263013698630137,1,0,1,0,2.0,0,1,0,1
5467,0,Working,Higher education,Single / not married,House / apartment,23.326027397260276,0.7671232876712328,1,0,0,0,1.0,0,0,0,1
5468,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.221917808219175,-1000.6657534246576,1,0,0,0,2.0,0,0,0,1
5469,0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.43835616438356,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0
5470,0,Working,Secondary / secondary special,Married,House / apartment,56.11232876712329,11.189041095890412,1,0,0,0,2.0,0,1,0,1
5471,0,Working,Secondary / secondary special,Married,House / apartment,47.8027397260274,3.1835616438356165,1,1,0,0,2.0,0,1,0,0
5472,0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.04931506849315,15.93972602739726,1,0,0,0,2.0,0,0,0,0
5473,1,Working,Secondary / secondary special,Married,House / apartment,28.46575342465753,2.767123287671233,1,1,0,0,3.0,0,0,0,0
5474,0,Working,Higher education,Married,House / apartment,48.86301369863013,12.775342465753424,1,1,1,0,2.0,0,1,0,0
5475,1,Commercial associate,Higher education,Married,House / apartment,33.81917808219178,3.4356164383561643,1,0,1,0,3.0,0,0,0,1
5476,0,Working,Incomplete higher,Civil marriage,House / apartment,27.583561643835612,0.6,1,1,0,0,2.0,1,0,0,1
5477,1,Commercial associate,Secondary / secondary special,Married,House / apartment,31.495890410958904,3.684931506849315,1,0,0,0,3.0,0,1,0,0
5478,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.92602739726028,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0
5479,0,Working,Higher education,Married,House / apartment,37.17808219178082,9.934246575342463,1,0,0,0,2.0,0,0,1,0
5480,0,Working,Higher education,Civil marriage,House / apartment,26.78904109589041,2.347945205479452,1,1,1,0,2.0,1,0,0,1
5481,0,Working,Higher education,Civil marriage,House / apartment,26.78904109589041,2.347945205479452,1,1,1,0,2.0,0,0,0,1
5482,0,Working,Secondary / secondary special,Married,House / apartment,27.4,7.019178082191781,1,0,0,0,2.0,0,1,0,1
5483,0,State servant,Secondary / secondary special,Married,House / apartment,52.602739726027394,15.443835616438356,1,0,0,0,2.0,0,0,1,0
5484,2,Commercial associate,Higher education,Married,House / apartment,32.83561643835616,0.9287671232876712,1,0,1,0,4.0,0,1,0,1
5485,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.88493150684931,-1000.6657534246576,1,0,0,0,2.0,0,1,0,1
5486,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.72054794520548,1.180821917808219,1,0,1,0,1.0,0,0,0,0
5487,0,Working,Secondary / secondary special,Married,House / apartment,34.983561643835614,11.271232876712329,1,1,1,0,2.0,0,1,0,1
5488,0,State servant,Secondary / secondary special,Single / not married,With parents,26.35890410958904,4.846575342465753,1,0,0,0,1.0,0,0,0,0
5489,0,Working,Higher education,Single / not married,House / apartment,38.11232876712329,8.934246575342465,1,0,0,0,1.0,0,0,0,0
5490,0,Working,Secondary / secondary special,Married,House / apartment,55.31780821917808,16.273972602739725,1,0,0,0,2.0,0,0,0,1
5491,2,Working,Higher education,Married,House / apartment,32.04657534246575,1.6821917808219178,1,0,0,0,4.0,0,0,0,0
5492,0,Working,Higher education,Civil marriage,House / apartment,33.70958904109589,2.347945205479452,1,1,0,0,2.0,0,0,0,1
5493,1,Working,Secondary / secondary special,Married,House / apartment,28.101369863013694,1.4328767123287671,1,0,0,0,3.0,0,1,0,0
5494,0,Pensioner,Higher education,Married,House / apartment,59.54520547945206,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
5495,0,Pensioner,Higher education,Single / not married,House / apartment,53.945205479452056,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0
5496,1,Working,Secondary / secondary special,Married,House / apartment,35.942465753424656,7.353424657534247,1,1,0,0,3.0,0,1,0,1
5497,2,Working,Secondary / secondary special,Married,House / apartment,37.49041095890411,10.353424657534246,1,0,1,0,4.0,0,1,0,1
5498,1,Working,Higher education,Married,House / apartment,48.88493150684931,9.186301369863012,1,1,0,0,3.0,0,1,0,1
5499,0,Working,Secondary / secondary special,Married,House / apartment,42.44931506849315,9.01917808219178,1,0,0,0,2.0,0,0,0,1
5500,3,Working,Higher education,Married,House / apartment,41.6054794520548,8.520547945205479,1,0,1,0,5.0,0,1,0,1
5501,0,Working,Secondary / secondary special,Married,House / apartment,30.257534246575343,6.934246575342466,1,0,0,0,2.0,0,1,0,1
5502,2,Working,Higher education,Married,With parents,31.90410958904109,13.852054794520548,1,0,1,0,4.0,0,1,0,1
5503,2,Working,Higher education,Married,House / apartment,41.45205479452055,14.854794520547944,1,1,1,0,4.0,0,0,0,1
5504,1,Working,Secondary / secondary special,Married,House / apartment,37.21643835616438,1.9287671232876715,1,0,1,0,3.0,0,1,0,1
5505,1,Working,Higher education,Married,House / apartment,44.90684931506849,5.517808219178082,1,1,0,0,3.0,0,0,0,0
5506,2,Working,Secondary / secondary special,Married,House / apartment,35.07123287671233,11.936986301369863,1,0,0,0,4.0,0,1,0,1
5507,2,Working,Secondary / secondary special,Married,House / apartment,35.07123287671233,11.936986301369863,1,0,0,0,4.0,1,1,0,1
5508,1,Commercial associate,Secondary / secondary special,Married,House / apartment,39.45479452054794,2.682191780821918,1,1,1,0,3.0,0,1,0,0
5509,0,Working,Secondary / secondary special,Separated,House / apartment,35.92602739726028,12.936986301369863,1,1,0,0,1.0,0,0,0,0
5510,0,Working,Secondary / secondary special,Single / not married,House / apartment,58.45753424657534,3.76986301369863,1,1,0,0,1.0,0,0,0,0
5511,0,Working,Secondary / secondary special,Separated,Office apartment,44.49589041095891,24.27945205479452,1,1,0,0,1.0,0,0,0,0
5512,0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.95342465753425,14.356164383561644,1,0,0,0,2.0,0,0,0,0
5513,0,Working,Higher education,Married,House / apartment,30.117808219178084,2.6,1,1,0,0,2.0,0,1,0,0
5514,0,Working,Secondary / secondary special,Married,House / apartment,37.64109589041096,7.934246575342466,1,0,0,0,2.0,0,1,0,0
5515,1,Working,Secondary / secondary special,Married,House / apartment,38.67397260273973,16.526027397260275,1,1,1,0,3.0,0,1,0,1
5516,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,58.52876712328767,-1000.6657534246576,1,0,0,0,2.0,1,0,0,0
5517,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,58.52876712328767,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0
5518,0,Working,Higher education,Married,House / apartment,46.83561643835616,17.19178082191781,1,0,1,0,2.0,0,0,0,0
5519,2,Working,Incomplete higher,Married,With parents,36.07123287671233,8.186301369863013,1,1,1,0,4.0,0,0,0,0
5520,0,Working,Secondary / secondary special,Married,House / apartment,49.85753424657534,5.76986301369863,1,0,1,0,2.0,0,0,0,1
5521,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,36.76164383561644,3.8465753424657536,1,1,1,0,1.0,0,1,0,1
5522,0,Working,Secondary / secondary special,Married,House / apartment,51.7945205479452,29.115068493150684,1,0,1,0,2.0,0,1,0,1
5523,0,Commercial associate,Higher education,Separated,House / apartment,50.983561643835614,7.52054794520548,1,0,0,0,1.0,0,1,1,0
5524,0,Working,Higher education,Single / not married,Municipal apartment,56.26301369863014,6.684931506849315,1,1,1,0,1.0,0,0,0,0
5525,1,Working,Secondary / secondary special,Married,Rented apartment,26.745205479452054,3.350684931506849,1,1,0,0,3.0,0,0,0,0
5526,7,Working,Secondary / secondary special,Married,House / apartment,37.88219178082192,4.517808219178082,1,1,1,0,9.0,0,0,0,0
5527,2,Working,Incomplete higher,Separated,House / apartment,39.47123287671233,4.435616438356164,1,1,0,0,3.0,0,0,0,0
5528,0,Working,Higher education,Married,House / apartment,29.246575342465757,3.5178082191780824,1,1,0,0,2.0,0,0,0,0
5529,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.15068493150685,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0
5530,0,Commercial associate,Secondary / secondary special,Married,House / apartment,31.34246575342466,12.775342465753424,1,0,0,0,2.0,0,1,0,1
5531,0,Working,Secondary / secondary special,Married,House / apartment,46.9972602739726,4.517808219178082,1,0,0,0,2.0,0,1,0,0
5532,0,State servant,Secondary / secondary special,Married,House / apartment,31.136986301369863,7.52054794520548,1,1,1,0,2.0,0,1,0,0
5533,0,Working,Secondary / secondary special,Married,House / apartment,33.73150684931507,3.8465753424657536,1,1,1,0,2.0,0,0,0,1
5534,0,Working,Secondary / secondary special,Married,House / apartment,54.83287671232877,0.6821917808219178,1,1,1,0,2.0,0,1,1,1
5535,2,State servant,Secondary / secondary special,Married,House / apartment,33.09315068493151,5.435616438356164,1,0,0,0,4.0,0,0,0,0
5536,0,Pensioner,Higher education,Married,House / apartment,56.90684931506849,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0
5537,1,Working,Secondary / secondary special,Married,With parents,35.14794520547945,2.095890410958904,1,1,1,0,3.0,0,1,0,1
5538,1,Commercial associate,Higher education,Married,House / apartment,44.21369863013699,1.180821917808219,1,1,0,0,3.0,1,0,0,1
5539,3,Working,Secondary / secondary special,Civil marriage,House / apartment,37.56438356164384,4.517808219178082,1,1,0,0,5.0,0,0,0,0
5540,1,Working,Secondary / secondary special,Married,House / apartment,27.616438356164384,2.0136986301369864,1,1,0,0,3.0,0,0,0,0
5541,1,Commercial associate,Secondary / secondary special,Married,House / apartment,34.59452054794521,3.8465753424657536,1,1,0,0,3.0,0,0,1,1
5542,1,State servant,Secondary / secondary special,Civil marriage,House / apartment,27.339726027397266,5.76986301369863,1,1,0,0,3.0,0,0,0,1
5543,2,Working,Secondary / secondary special,Married,House / apartment,49.71780821917808,3.016438356164384,1,1,0,0,4.0,0,1,0,1
5544,0,Working,Secondary / secondary special,Married,House / apartment,47.632876712328766,2.432876712328768,1,0,0,0,2.0,0,0,1,0
5545,0,Commercial associate,Incomplete higher,Married,House / apartment,29.87945205479452,4.435616438356164,1,0,0,1,2.0,0,0,1,0
5546,0,Working,Secondary / secondary special,Civil marriage,House / apartment,40.586301369863016,1.347945205479452,1,0,0,0,2.0,0,0,1,0
5547,0,State servant,Secondary / secondary special,Separated,House / apartment,51.85205479452055,31.78904109589041,1,0,1,0,1.0,0,0,0,0
5548,0,Working,Higher education,Married,House / apartment,36.8054794520548,6.76986301369863,1,1,0,0,2.0,0,1,0,1
5549,2,Working,Higher education,Married,House / apartment,34.104109589041094,1.263013698630137,1,0,1,0,4.0,0,0,1,1
5550,0,Commercial associate,Higher education,Married,House / apartment,60.7945205479452,1.4328767123287671,1,0,0,0,2.0,0,0,1,0
5551,1,Working,Secondary / secondary special,Married,Municipal apartment,43.14794520547945,17.443835616438356,1,1,1,0,3.0,0,0,1,0
5552,0,Working,Secondary / secondary special,Married,House / apartment,49.67671232876712,2.8465753424657536,1,0,1,0,2.0,0,0,1,0
5553,0,Working,Secondary / secondary special,Married,House / apartment,50.64109589041096,10.772602739726029,1,1,0,0,2.0,0,0,0,0
5554,0,Working,Secondary / secondary special,Widow,House / apartment,50.632876712328766,4.931506849315069,1,0,0,0,1.0,0,1,1,1
5555,0,Working,Secondary / secondary special,Single / not married,House / apartment,46.16164383561644,7.934246575342466,1,0,1,0,1.0,0,0,1,0
5556,0,Working,Higher education,Married,Co-op apartment,29.660273972602734,2.6,1,0,0,0,2.0,0,0,1,1
5557,0,Working,Secondary / secondary special,Single / not married,House / apartment,51.0958904109589,5.183561643835616,1,0,0,0,1.0,0,0,1,0
